date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:23	103044/103044	---M--	200	added ('OK')	image/png	etag:690d55c927687931820dc36da9063b00	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/955e07b8-21c6-4b1a-84e0-0c932dde6929.png?h=cc822a929ee8d408f60d32dcf68d081a	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/955e07b8-21c6-4b1a-84e0-0c932dde69298eea.png	(from https://mohs0025.myportfolio.com/david-walliams-books)
00:13:23	113136/113136	---M--	200	added ('OK')	image/png	etag:4cf6493e76feaa411d2a7a07f4364748	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/955e07b8-21c6-4b1a-84e0-0c932dde6929_rw_1920.png?h=99f6437acab7963e80d8e998f3a5b0fa	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/955e07b8-21c6-4b1a-84e0-0c932dde6929_rw_1920eedb.png	(from https://mohs0025.myportfolio.com/david-walliams-books)
00:13:24	232130/232130	---M--	200	added ('OK')	image/png	etag:afd8bf6be8561ef7dedb081a64cbaf3b	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/60d6f07f-9fbb-49c3-9d0f-7eb87898f1a8.png?h=73b722d3491a611c5e12ecdf51502b86	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/60d6f07f-9fbb-49c3-9d0f-7eb87898f1a83737.png	(from https://mohs0025.myportfolio.com/david-walliams-books)
00:13:24	204678/204678	---M--	200	added ('OK')	image/png	etag:01110fda0c566d28f63fc3d006e7e8fd	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/60d6f07f-9fbb-49c3-9d0f-7eb87898f1a8_rw_1920.png?h=2fcb7c64d86eb91e388322dcc63177c6	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/60d6f07f-9fbb-49c3-9d0f-7eb87898f1a8_rw_1920e435.png	(from https://mohs0025.myportfolio.com/david-walliams-books)
00:13:24	284619/284619	---M--	200	added ('OK')	image/png	etag:112ff260912907e2406d9ff242cdf9a8	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51c1f6f2-076d-4140-a4e8-840b7d6ae4a3.png?h=e3cf46f89ba087d87af850b2fdee6980	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51c1f6f2-076d-4140-a4e8-840b7d6ae4a3b071.png	(from https://mohs0025.myportfolio.com/david-walliams-books)
00:13:24	277389/277389	---M--	200	added ('OK')	image/png	etag:f138bd784b200305c872b695b2cde338	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51c1f6f2-076d-4140-a4e8-840b7d6ae4a3_rw_1920.png?h=06707814fb6fcd3a1e2f4a3042c3ba4c	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51c1f6f2-076d-4140-a4e8-840b7d6ae4a3_rw_1920d4f0.png	(from https://mohs0025.myportfolio.com/david-walliams-books)
00:13:25	78849/78849	---M--	200	added ('OK')	text/css	etag:df76901637ef3c645878216454ee0f4d	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/4331f915bd634811da4564df4e6e31441753243330.css?h=ab793d0be010d1086114d8d0e915e98b	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/4331f915bd634811da4564df4e6e314417532433308f2d.css	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:25	24077/24077	---M--	200	added ('OK')	image/png	etag:1704c9bb36a1a06867edf25329099296	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/98159769-5004-4af6-8484-6d27073791f2.png?h=eb0164e370779c31eac2e4fdfbcdad90	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/98159769-5004-4af6-8484-6d27073791f23805.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:25	20142/20142	---M--	200	added ('OK')	image/png	etag:9a2a97a1897315cfb01960fdfb1c76d7	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/98159769-5004-4af6-8484-6d27073791f2_rw_1920.png?h=a6fc46c29cfcea268dfdd395e45e66c8	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/98159769-5004-4af6-8484-6d27073791f2_rw_19205b6b.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:25	1921343/1921343	---M--	200	added ('OK')	image/png	etag:b749f53bb343d7e029f2520d80e7a353	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f1240dfc-1b20-4d49-aafd-07d97e16bdbc.png?h=a4e4190e1e2ab30c9e5190dc081c2e75	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f1240dfc-1b20-4d49-aafd-07d97e16bdbc8388.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:25	1389143/1389143	---M--	200	added ('OK')	image/png	etag:f11389d876d34e7571c38af200269a93	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f1240dfc-1b20-4d49-aafd-07d97e16bdbc_rw_1920.png?h=6547396cb84322aebf58ce72b4a2425f	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f1240dfc-1b20-4d49-aafd-07d97e16bdbc_rw_1920f3fe.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:26	153702/153702	---M--	200	added ('OK')	image/png	etag:40436ddf7797113d5769529658d32df2	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/62cc8967-a46a-4302-94a8-61eea144cec5.png?h=864d669c8dbd7ac47a29a24045aae545	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/62cc8967-a46a-4302-94a8-61eea144cec5cb26.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:26	159770/159770	---M--	200	added ('OK')	image/png	etag:75a6f67cd8a09f53daa8d825a9ff347c	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/62cc8967-a46a-4302-94a8-61eea144cec5_rw_600.png?h=75ea4b0ecbc832b8881365a3e583b300	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/62cc8967-a46a-4302-94a8-61eea144cec5_rw_600c74b.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:26	68507/68507	---M--	200	added ('OK')	image/png	etag:f87816b3b6462ad5162ff17e546238a3	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cffb266d-a83a-48bd-81a6-3605b3d39141.png?h=96ad401ea82e2945adab49b839d9b6f4	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cffb266d-a83a-48bd-81a6-3605b3d39141bc07.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:26	207856/207856	---M--	200	added ('OK')	image/png	etag:63e9a97c29d5d0f63ad78114a4fa34c8	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cffb266d-a83a-48bd-81a6-3605b3d39141_rw_1200.png?h=33ca5664ccd00d1b49ff4053552c5869	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cffb266d-a83a-48bd-81a6-3605b3d39141_rw_1200ec6a.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:27	2735641/2735641	---M--	200	added ('OK')	image/jpeg	etag:69aeb7cd0b69499e7fed4e4b7d391af4	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f133f588-5b03-4c19-bc88-1a30a7d5e3e3.jpg?h=c381caf685c2c9ff89b599431f5ea21d	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f133f588-5b03-4c19-bc88-1a30a7d5e3e3ffb8.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:27	595230/595230	---M--	200	added ('OK')	image/jpeg	etag:053e19d316410d705669b8ed30da9167	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f133f588-5b03-4c19-bc88-1a30a7d5e3e3_rw_1920.jpg?h=948938ef01abf4a157304d8a07d550bd	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f133f588-5b03-4c19-bc88-1a30a7d5e3e3_rw_192092b7.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:28	86627/86627	---M--	200	added ('OK')	image/png	etag:37e1d46da7e25b9c3d7e8f89848c8956	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/3b4ca7e6-4b03-404c-bd0d-34e98bfa19e0.png?h=74bfb781dde8c43acb5fca4f93b9089b	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/3b4ca7e6-4b03-404c-bd0d-34e98bfa19e068f3.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:28	85870/85870	---M--	200	added ('OK')	image/png	etag:75dff9319f82b3fb06caf610cfe88853	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/3b4ca7e6-4b03-404c-bd0d-34e98bfa19e0_rw_1200.png?h=501b7878007332825dde51041da08d32	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/3b4ca7e6-4b03-404c-bd0d-34e98bfa19e0_rw_1200ff34.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:28	351785/351785	---M--	200	added ('OK')	image/png	etag:f81832e6d2618ec133e1851b28289a83	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/427f4c05-6ed8-4d86-aa3c-0cd731ed6f7d.png?h=2fa0456ac40e1b82ec1f05131e3eab52	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/427f4c05-6ed8-4d86-aa3c-0cd731ed6f7dbbef.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:28	366580/366580	---M--	200	added ('OK')	image/png	etag:28bb4616441ecc190921e2c8ad580b61	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/427f4c05-6ed8-4d86-aa3c-0cd731ed6f7d_rw_1200.png?h=84ba2655f48c97e46ff2a03f3c18681e	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/427f4c05-6ed8-4d86-aa3c-0cd731ed6f7d_rw_1200f599.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:29	1437009/1437009	---M--	200	added ('OK')	image/png	etag:6b566e5799baf3c348630e424a1b71bb	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fe65d54e-d404-4430-96d0-1fdb3c5ea620.png?h=fa951d85aa5b0143a51d369b254a9926	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fe65d54e-d404-4430-96d0-1fdb3c5ea6204658.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:29	1059356/1059356	---M--	200	added ('OK')	image/png	etag:1f5a48ca005ac3f44e81ddb0dc41837c	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fe65d54e-d404-4430-96d0-1fdb3c5ea620_rw_1920.png?h=503f740b6eb7d853a4b8ff10e961ec79	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fe65d54e-d404-4430-96d0-1fdb3c5ea620_rw_1920fb79.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:30	1373179/1373179	---M--	200	added ('OK')	image/jpeg	etag:3e0a7789f1e9bc76278f63c9f9770515	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f8032da5-8390-4d68-8391-35fb1ab3178b_rwc_957x0x1931x2573x1931.jpg?h=47503825cb8fe84629a7c90c28e7e393	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/f8032da5-8390-4d68-8391-35fb1ab3178b_rwc_957x0x1931x2573x193185df.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:32	3925280/3925280	---M--	200	added ('OK')	image/png	etag:842279b63ef4a94d15755c2651914ddb	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/ad8434b7-e33f-4e11-9b0f-4750f27ff406_rwc_356x0x1824x2430x1824.png?h=a2a817602de233755670b758213601cf	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/ad8434b7-e33f-4e11-9b0f-4750f27ff406_rwc_356x0x1824x2430x1824ae1e.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:33	248881/248881	---M--	200	added ('OK')	image/jpeg	etag:974962328925da9df6dc8f8f08efa133	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/7b85cc75-dedc-4130-bb90-dd6672dc1ab9_rwc_0x365x700x932x700.jpg?h=772f06f3f195d16a5ea4b4fbb3042e05	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/7b85cc75-dedc-4130-bb90-dd6672dc1ab9_rwc_0x365x700x932x700cb3f.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:35	4099005/4099005	---M--	200	added ('OK')	image/png	etag:a3028a1e094fcc6c7c87a3285d82a83d	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/778474d1-f38b-4aec-88ef-50b05df2cdaa_rwc_372x0x1820x2424x1820.png?h=11a2cd9ec64719df99a25c1cae29718e	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/778474d1-f38b-4aec-88ef-50b05df2cdaa_rwc_372x0x1820x2424x18208d71.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:37	80638/80638	---M--	200	added ('OK')	text/css	etag:d731c6ce63135ea0ca672143c0cb0957	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/6a9f60fde5fb4aac2cf2e09d9c36831d1753243330.css?h=9196509ad318baf3840b7ae4e59951c8	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/6a9f60fde5fb4aac2cf2e09d9c36831d1753243330bf72.css	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:37	4965153/4965153	---M--	200	added ('OK')	image/png	etag:6573af3176b6812d0de2e67914d23208	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/0d4a1fa8-a048-4d43-bc2c-76cda7a0d07d_car_3x4.png?h=63f4e7babdf05c46ca763b820870925e	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/0d4a1fa8-a048-4d43-bc2c-76cda7a0d07d_car_3x486e1.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico-1)
00:13:37	434576/434576	---M--	200	added ('OK')	image/png	etag:592b7e34285299b87e1ed1dd414e0262	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988f3457-f9d7-47cd-a27d-8110540747ef.png?h=5badf2914c4d128647f0fea728bb9d13	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988f3457-f9d7-47cd-a27d-8110540747ef3e28.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:37	311225/311225	---M--	200	added ('OK')	image/png	etag:e794ef329c6478970f52f1b966bcd1ac	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988f3457-f9d7-47cd-a27d-8110540747ef_rw_1920.png?h=82ec3050a596b7b546b1b389b527eb9e	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988f3457-f9d7-47cd-a27d-8110540747ef_rw_1920e03d.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:38	4381986/4381986	---M--	200	added ('OK')	image/png	etag:a76d7e1a26c6f53885e9155039dfec6c	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cbff457d-f9a2-41af-8980-e1e4fe6814bd.png?h=8dcf857698ba1c8998b18f8e8f198fd5	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cbff457d-f9a2-41af-8980-e1e4fe6814bdd151.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:38	2959289/2959289	---M--	200	added ('OK')	image/png	etag:c20124bd0261bdba80ca6579a29c8b14	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cbff457d-f9a2-41af-8980-e1e4fe6814bd_rw_1920.png?h=52bb50b9d5f30dc5c2d7a1aca68245d8	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cbff457d-f9a2-41af-8980-e1e4fe6814bd_rw_1920f81d.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:39	802338/802338	---M--	200	added ('OK')	image/jpeg	etag:651fb0240d11fd4acb3da55e30d6ff8c	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1b2b6772-af3f-471d-8c73-1f9f33357931.jpg?h=b55486e694f16c0ee530208267d847d8	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1b2b6772-af3f-471d-8c73-1f9f333579311a6c.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:39	463255/463255	---M--	200	added ('OK')	image/jpeg	etag:d0aa156567f40961107048e108af0595	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1b2b6772-af3f-471d-8c73-1f9f33357931_rw_1920.jpg?h=da9b70f0e637b882d639bd9194f3c326	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1b2b6772-af3f-471d-8c73-1f9f33357931_rw_19206013.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:39	78248/78248	---M--	200	added ('OK')	image/jpeg	etag:9502603239c18811ce85f4202603515a	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51b02992-9ad6-4033-8a5e-3f0ce4c5d371.jpg?h=826a442d2bdfd3fd831ab45d7fe1eebc	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51b02992-9ad6-4033-8a5e-3f0ce4c5d371e758.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:39	79861/79861	---M--	200	added ('OK')	image/jpeg	etag:1a6803ff4fa36e102540991008e02937	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51b02992-9ad6-4033-8a5e-3f0ce4c5d371_rw_1200.jpg?h=bed901b49663daa8bbb541457481fcfa	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/51b02992-9ad6-4033-8a5e-3f0ce4c5d371_rw_1200ed0b.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:40	73305/73305	---M--	200	added ('OK')	image/jpeg	etag:cadadec69c963e471cc23924c838e84b	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988d2a59-7260-44a6-913e-882f36e59987.jpg?h=e16bc177bded16768b621539f89d22d0	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988d2a59-7260-44a6-913e-882f36e5998742e7.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:40	75896/75896	---M--	200	added ('OK')	image/jpeg	etag:fb7254cfa270dabd3cfe876742e37888	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988d2a59-7260-44a6-913e-882f36e59987_rw_1200.jpg?h=f18aff4ace3f6bd1890d614da9985b4e	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/988d2a59-7260-44a6-913e-882f36e59987_rw_120040d0.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:40	57272/57272	---M--	200	added ('OK')	image/jpeg	etag:dd31b0aa5514e27f19ed4562c216f853	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/58aa610d-6dbc-4798-8160-cad0a99fa666.jpg?h=87a96a2a9bbbc3438546a354b8cc82a7	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/58aa610d-6dbc-4798-8160-cad0a99fa666fa76.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:40	59171/59171	---M--	200	added ('OK')	image/jpeg	etag:832d6a2f606830dc284f96a6521e07ab	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/58aa610d-6dbc-4798-8160-cad0a99fa666_rw_1200.jpg?h=be2c089115a3a817eeb5367ba408ecda	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/58aa610d-6dbc-4798-8160-cad0a99fa666_rw_12005adc.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:40	67004/67004	---M--	200	added ('OK')	image/jpeg	etag:5c090bd995cd779f048655caff184fcf	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/ef0414a7-f003-4b1f-8cff-b9fee9367dc4.jpg?h=1abefe5f2ff0b7143e174ae7c2a16edd	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/ef0414a7-f003-4b1f-8cff-b9fee9367dc48ae4.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:40	69720/69720	---M--	200	added ('OK')	image/jpeg	etag:2f604f282f9a35e287e744aa41528309	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/ef0414a7-f003-4b1f-8cff-b9fee9367dc4_rw_1200.jpg?h=efa7067c9ab25c093b871b1646f7087f	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/ef0414a7-f003-4b1f-8cff-b9fee9367dc4_rw_1200d33a.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:41	104953/104953	---M--	200	added ('OK')	image/jpeg	etag:6912bfd267198d7511454d5e3e5a4091	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/309d9c99-1b01-4947-8252-aef859b9905e.jpg?h=4dcc02150dc8ff9931a41e61bd795532	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/309d9c99-1b01-4947-8252-aef859b9905eca76.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:41	115306/115306	---M--	200	added ('OK')	image/jpeg	etag:bba1f03383d5280a6c2b0c5632c57e80	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/309d9c99-1b01-4947-8252-aef859b9905e_rw_1200.jpg?h=00bdce060fd4f71030ad7d54b1160b2a	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/309d9c99-1b01-4947-8252-aef859b9905e_rw_1200361b.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:41	63208/63208	---M--	200	added ('OK')	image/jpeg	etag:652d504c23db8af7b700505a3b460903	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cec988f0-6cb6-4840-bedf-bfd2ae3bdead.jpg?h=799d75e9e66053d4114a548fa5fdafd6	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cec988f0-6cb6-4840-bedf-bfd2ae3bdeadd3f6.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:41	68505/68505	---M--	200	added ('OK')	image/jpeg	etag:0eb771d1e334439fc7e2afa84969b73b	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cec988f0-6cb6-4840-bedf-bfd2ae3bdead_rw_1200.jpg?h=7a5dd77c07d0a32ac9bf74deba9dc32a	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cec988f0-6cb6-4840-bedf-bfd2ae3bdead_rw_1200b351.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:43	2598142/2598142	---M--	200	added ('OK')	image/jpeg	etag:09552dcab08ddf3a76dcc4e45e2cc9fb	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1bfc9394-f0ea-4b3a-a69c-37d9c3cd1b0b_rw_3840.jpg?h=42571ad8967cbf286c1148e94d2db821	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1bfc9394-f0ea-4b3a-a69c-37d9c3cd1b0b_rw_38404b23.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:43	116575/116575	---M--	200	added ('OK')	image/jpeg	etag:ad4fbad2d4b8839efeb0393a84a7fef1	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/9dc31faf-7109-4742-aadf-1c11af16c0cf.jpg?h=37872ef98627be020b0c6be768febfbf	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/9dc31faf-7109-4742-aadf-1c11af16c0cfd709.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:43	132919/132919	---M--	200	added ('OK')	image/jpeg	etag:f350669147282c6c4d6b73f99900f6a0	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/9dc31faf-7109-4742-aadf-1c11af16c0cf_rw_1200.jpg?h=d350656c555139f8bcf6d769ae8fc660	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/9dc31faf-7109-4742-aadf-1c11af16c0cf_rw_1200b092.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:43	25796094/25796094	---M--	200	added ('OK')	image/jpeg	etag:f9b55bed5e1ad47e7315599c3a6d7324	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1bfc9394-f0ea-4b3a-a69c-37d9c3cd1b0b.jpg?h=2e0cce929993fe1d771b3af8593824ee	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/1bfc9394-f0ea-4b3a-a69c-37d9c3cd1b0b30f1.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:44	1814851/1814851	---M--	200	added ('OK')	image/png	etag:193e500dce7e0f6fb392eac73994c60b	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cc456105-3717-4523-8059-55182d02bd31.png?h=5aa24ba1ddf11aeedeb550025eb36641	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cc456105-3717-4523-8059-55182d02bd31d24c.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
